row,id,travel_datetime,travel_date,pointtype,name,sleepcategory,nonights,next_id,next_travel_datetime,next_travel_date,next_pointtype,next_name,day_diff_to_next_entry,status,
751,751,10/15/2024 0:05,10/15/2024,waypoint,Papayal,,0,752,10/15/2024 0:06,10/15/2024,sleep,Hatonuevo,0,not_sleep,
752,752,10/15/2024 0:06,10/15/2024,sleep,Hatonuevo,house,1,753,10/16/2024 0:00,10/16/2024,sleep,Maicao,1,match,
753,753,10/16/2024 0:00,10/16/2024,sleep,Maicao,hostel,1,754,10/17/2024 0:00,10/17/2024,waypoint,Border Colombia - Venezuela,1,match,
754,754,10/17/2024 0:00,10/17/2024,waypoint,Border Colombia - Venezuela,,0,755,10/17/2024 0:01,10/17/2024,sleep,Police station - Venezuela,0,not_sleep,
755,755,10/17/2024 0:01,10/17/2024,sleep,Police station - Venezuela,camping,1,756,10/18/2024 0:00,10/18/2024,waypoint,Police station,1,match,
756,756,10/18/2024 0:00,10/18/2024,waypoint,Police station,,0,757,10/18/2024 0:01,10/18/2024,waypoint,Maracaibo,0,not_sleep,
757,757,10/18/2024 0:01,10/18/2024,waypoint,Maracaibo,,0,758,10/18/2024 0:03,10/18/2024,sleep,Maracaibo,0,not_sleep,
758,758,10/18/2024 0:03,10/18/2024,sleep,Maracaibo,hostel,1,759,10/19/2024 0:00,10/19/2024,waypoint,Agua Viva,1,match,
759,759,10/19/2024 0:00,10/19/2024,waypoint,Agua Viva,,0,760,10/19/2024 0:01,10/19/2024,sleep,Agua Viva,0,not_sleep,
760,760,10/19/2024 0:01,10/19/2024,sleep,Agua Viva,camping,1,761,10/20/2024 0:00,10/20/2024,waypoint,Small town in Paramo,1,match,
761,761,10/20/2024 0:00,10/20/2024,waypoint,Small town in Paramo,,0,762,10/20/2024 0:02,10/20/2024,waypoint,Timotes,0,not_sleep,
762,762,10/20/2024 0:02,10/20/2024,waypoint,Timotes,,0,763,10/20/2024 0:04,10/20/2024,sleep,Timotes,0,not_sleep,
763,763,10/20/2024 0:04,10/20/2024,sleep,Timotes,camping,1,764,10/21/2024 0:00,10/21/2024,sleep,Timotes - Leidas house,1,match,
764,764,10/21/2024 0:00,10/21/2024,sleep,Timotes - Leidas house,camping,2,765,10/23/2024 0:00,10/23/2024,waypoint,Timotes,2,match,
765,765,10/23/2024 0:00,10/23/2024,waypoint,Timotes,,0,766,10/23/2024 0:01,10/23/2024,waypoint,Apartaderos,0,not_sleep,
766,766,10/23/2024 0:01,10/23/2024,waypoint,Apartaderos,,0,767,10/23/2024 0:03,10/23/2024,waypoint,Muchuchies,0,not_sleep,
767,767,10/23/2024 0:03,10/23/2024,waypoint,Muchuchies,,0,768,10/23/2024 0:05,10/23/2024,sleep,Mucuchies,0,not_sleep,
768,768,10/23/2024 0:05,10/23/2024,sleep,Mucuchies,camping,2,769,10/25/2024 0:00,10/25/2024,waypoint,Mucuchies,2,match,
769,769,10/25/2024 0:00,10/25/2024,waypoint,Mucuchies,,0,770,10/25/2024 0:01,10/25/2024,waypoint,Tabay,0,not_sleep,
770,770,10/25/2024 0:01,10/25/2024,waypoint,Tabay,,0,771,10/25/2024 0:03,10/25/2024,waypoint,Finca Mucuy de Tabay,0,not_sleep,
771,771,10/25/2024 0:03,10/25/2024,waypoint,Finca Mucuy de Tabay,,0,772,10/27/2024 0:00,10/27/2024,sleep,Merida - Luis house,2,not_sleep,
772,772,10/27/2024 0:00,10/27/2024,sleep,Merida - Luis house,couchsurfing,5,773,11/2/2024 0:00,11/2/2024,waypoint,La Culata,6,mismatch,1
773,773,11/2/2024 0:00,11/2/2024,waypoint,La Culata,,0,774,11/2/2024 0:01,11/2/2024,sleep,First Refugio,0,not_sleep,
774,774,11/2/2024 0:01,11/2/2024,sleep,First Refugio,camping,1,775,11/3/2024 0:00,11/3/2024,sleep,Cascada El duende,1,match,
775,775,11/3/2024 0:00,11/3/2024,sleep,Cascada El duende,camping,1,776,11/4/2024 0:00,11/4/2024,sleep,La Carbonera,1,match,
776,776,11/4/2024 0:00,11/4/2024,sleep,La Carbonera,camping,1,777,11/5/2024 0:00,11/5/2024,waypoint,Aguas termales Musuy,1,match,
777,777,11/5/2024 0:00,11/5/2024,waypoint,Aguas termales Musuy,,0,778,11/6/2024 0:00,11/6/2024,waypoint,Entrance hot springs,1,not_sleep,
778,778,11/6/2024 0:00,11/6/2024,waypoint,Entrance hot springs,,0,779,11/6/2024 0:01,11/6/2024,waypoint,Merida,0,not_sleep,
779,779,11/6/2024 0:01,11/6/2024,waypoint,Merida,,0,780,11/6/2024 0:02,11/6/2024,sleep,Merida - Luis house,0,not_sleep,
780,780,11/6/2024 0:02,11/6/2024,sleep,Merida - Luis house,couchsurfing,8,781,11/14/2024 0:00,11/14/2024,waypoint,Merida la vuelta,8,match,
781,781,11/14/2024 0:00,11/14/2024,waypoint,Merida la vuelta,,0,782,11/14/2024 0:01,11/14/2024,waypoint,Tabay,0,not_sleep,
782,782,11/14/2024 0:01,11/14/2024,waypoint,Tabay,,0,783,11/14/2024 0:02,11/14/2024,sleep,Parque Alberto Carnevalli,0,not_sleep,
783,783,11/14/2024 0:02,11/14/2024,sleep,Parque Alberto Carnevalli,camping,1,784,11/15/2024 0:00,11/15/2024,waypoint,Mucuchies,1,match,
784,784,11/15/2024 0:00,11/15/2024,waypoint,Mucuchies,,0,785,11/15/2024 0:01,11/15/2024,waypoint,Way to agua termales,0,not_sleep,
785,785,11/15/2024 0:01,11/15/2024,waypoint,Way to agua termales,,0,786,11/15/2024 0:03,11/15/2024,waypoint,Aguas termales entrance,0,not_sleep,
786,786,11/15/2024 0:03,11/15/2024,waypoint,Aguas termales entrance,,0,787,11/15/2024 0:04,11/15/2024,sleep,Aguas termales,0,not_sleep,
787,787,11/15/2024 0:04,11/15/2024,sleep,Aguas termales,camping,1,788,11/16/2024 0:00,11/16/2024,waypoint,Aguas termales entrance,1,match,
788,788,11/16/2024 0:00,11/16/2024,waypoint,Aguas termales entrance,,0,789,11/16/2024 0:01,11/16/2024,waypoint,Via to Mucuchies,0,not_sleep,
789,789,11/16/2024 0:01,11/16/2024,waypoint,Via to Mucuchies,,0,790,11/16/2024 0:04,11/16/2024,waypoint,Mucuchies,0,not_sleep,
790,790,11/16/2024 0:04,11/16/2024,waypoint,Mucuchies,,0,791,11/16/2024 0:06,11/16/2024,waypoint,Santo Domingo,0,not_sleep,
791,791,11/16/2024 0:06,11/16/2024,waypoint,Santo Domingo,,0,792,11/16/2024 0:07,11/16/2024,sleep,Santo Domingo El Cerrito,0,not_sleep,
792,792,11/16/2024 0:07,11/16/2024,sleep,Santo Domingo El Cerrito,camping,2,793,11/18/2024 0:00,11/18/2024,waypoint,Santp Domingo,2,match,
793,793,11/18/2024 0:00,11/18/2024,waypoint,Santp Domingo,,0,794,11/18/2024 0:00,11/18/2024,waypoint,Maracay,0,not_sleep,
794,794,11/18/2024 0:00,11/18/2024,waypoint,Maracay,,0,795,11/18/2024 0:04,11/18/2024,sleep,Maracay Bomberos,0,not_sleep,
795,795,11/18/2024 0:04,11/18/2024,sleep,Maracay Bomberos,house,1,796,11/19/2024 0:00,11/19/2024,waypoint,Choroni,1,match,
796,796,11/19/2024 0:00,11/19/2024,waypoint,Choroni,,0,797,11/19/2024 0:02,11/19/2024,sleep,Choroni - Tipire,0,not_sleep,
797,797,11/19/2024 0:02,11/19/2024,sleep,Choroni - Tipire,camping,8,798,11/27/2024 0:00,11/27/2024,waypoint,Choroni,8,match,
798,798,11/27/2024 0:00,11/27/2024,waypoint,Choroni,,0,799,11/27/2024 0:01,11/27/2024,sleep,Choroni - Rio,0,not_sleep,
799,799,11/27/2024 0:01,11/27/2024,sleep,Choroni - Rio,camping,1,800,11/28/2024 0:00,11/28/2024,waypoint,Choroni,1,match,
800,800,11/28/2024 0:00,11/28/2024,waypoint,Choroni,,0,801,11/28/2024 0:01,11/28/2024,sleep,Choroni - Tipire,0,not_sleep,
801,801,11/28/2024 0:01,11/28/2024,sleep,Choroni - Tipire,camping,2,802,11/30/2024 0:00,11/30/2024,sleep,Cuyagua,2,match,
802,802,11/30/2024 0:00,11/30/2024,sleep,Cuyagua,camping,10,803,12/10/2024 0:00,12/10/2024,waypoint,Maracay Terminal,10,match,
803,803,12/10/2024 0:00,12/10/2024,waypoint,Maracay Terminal,,0,804,12/10/2024 0:01,12/10/2024,waypoint,Valencia Terminal,0,not_sleep,
804,804,12/10/2024 0:01,12/10/2024,waypoint,Valencia Terminal,,0,805,12/10/2024 0:03,12/10/2024,sleep,Valencia,0,not_sleep,
805,805,12/10/2024 0:03,12/10/2024,sleep,Valencia,couchsurfing,3,806,12/13/2024 0:00,12/13/2024,waypoint,Valencia Terminal,3,match,
806,806,12/13/2024 0:00,12/13/2024,waypoint,Valencia Terminal,,0,807,12/13/2024 0:01,12/13/2024,waypoint,Maracay Terminal,0,not_sleep,
807,807,12/13/2024 0:01,12/13/2024,waypoint,Maracay Terminal,,0,808,12/13/2024 0:03,12/13/2024,sleep,Maracay Hotel Las Americas,0,not_sleep,
808,808,12/13/2024 0:03,12/13/2024,sleep,Maracay Hotel Las Americas,hostel,2,809,12/15/2024 0:00,12/15/2024,waypoint,Maracay,2,match,
809,809,12/15/2024 0:00,12/15/2024,waypoint,Maracay,,0,810,12/15/2024 0:02,12/15/2024,waypoint,Las Tejeras,0,not_sleep,
810,810,12/15/2024 0:02,12/15/2024,waypoint,Las Tejeras,,0,816,12/15/2024 0:02,12/15/2024,waypoint,La Victoria Center,0,not_sleep,
811,816,12/15/2024 0:02,12/15/2024,waypoint,La Victoria Center,,0,811,12/15/2024 0:03,12/15/2024,sleep,La Victoria,0,not_sleep,
812,811,12/15/2024 0:03,12/15/2024,sleep,La Victoria,camping,1,812,12/16/2024 0:00,12/16/2024,sleep,La Victoria,1,match,
813,812,12/16/2024 0:00,12/16/2024,sleep,La Victoria,hostel,1,813,12/17/2024 0:00,12/17/2024,waypoint,La Victoria,1,match,
814,813,12/17/2024 0:00,12/17/2024,waypoint,La Victoria,,0,814,12/17/2024 0:01,12/17/2024,waypoint,Caracas,0,not_sleep,
815,814,12/17/2024 0:01,12/17/2024,waypoint,Caracas,,0,815,12/17/2024 0:03,12/17/2024,sleep,Caracas,0,not_sleep,
816,815,12/17/2024 0:03,12/17/2024,sleep,Caracas,house,7,817,12/24/2024 0:00,12/24/2024,waypoint,Caracas Airport,7,match,
817,817,12/24/2024 0:00,12/24/2024,waypoint,Caracas Airport,,0,818,12/24/2024 0:01,12/24/2024,waypoint,Medellin Airport,0,not_sleep,
818,818,12/24/2024 0:01,12/24/2024,waypoint,Medellin Airport,,0,819,12/24/2024 10:04,12/24/2024,sleep,Medellin Aeropuerto,0,not_sleep,
819,819,12/24/2024 10:04,12/24/2024,sleep,Medellin Aeropuerto,camping,1,820,12/25/2024 0:00,12/25/2024,waypoint,Medellin airport,1,match,
820,820,12/25/2024 0:00,12/25/2024,waypoint,Medellin airport,,0,821,12/25/2024 0:01,12/25/2024,waypoint,Bogota airport,0,not_sleep,
821,821,12/25/2024 0:01,12/25/2024,waypoint,Bogota airport,,0,822,12/25/2024 0:03,12/25/2024,waypoint,Bogota,0,not_sleep,
822,822,12/25/2024 0:03,12/25/2024,waypoint,Bogota,,0,823,12/25/2024 0:05,12/25/2024,sleep,Bogota Santiagos apartment,0,not_sleep,
823,823,12/25/2024 0:05,12/25/2024,sleep,Bogota Santiagos apartment,couchsurfing,4,824,12/29/2024 0:00,12/29/2024,sleep,Jorges Apartment,4,match,
824,824,12/29/2024 0:00,12/29/2024,sleep,Jorges Apartment,house,1,825,12/30/2024 0:00,12/30/2024,sleep,Gun Glub Hotel,1,match,
825,825,12/30/2024 0:00,12/30/2024,sleep,Gun Glub Hotel,hostel,3,826,1/2/2025 0:00,1/2/2025,waypoint,Bogota airport,3,match,
826,826,1/2/2025 0:00,1/2/2025,waypoint,Bogota airport,,0,827,1/2/2025 0:01,1/2/2025,waypoint,Leticia airport,0,not_sleep,
827,827,1/2/2025 0:01,1/2/2025,waypoint,Leticia airport,,0,828,1/2/2025 0:03,1/2/2025,sleep,Tambo Hostel,0,not_sleep,
828,828,1/2/2025 0:03,1/2/2025,sleep,Tambo Hostel,hostel,1,829,1/3/2025 0:00,1/3/2025,sleep,Apartment of Thiago,1,match,
829,829,1/3/2025 0:00,1/3/2025,sleep,Apartment of Thiago,house,1,830,1/4/2025 0:00,1/4/2025,waypoint,Tabatinga port,1,match,
830,830,1/4/2025 0:00,1/4/2025,waypoint,Tabatinga port,,0,831,1/4/2025 0:01,1/4/2025,sleep,Amazonas Ferry,0,not_sleep,
831,831,1/4/2025 0:01,1/4/2025,sleep,Amazonas Ferry,boat,1,832,1/5/2025 0:00,1/5/2025,sleep,Amazon Ferry,1,match,
832,832,1/5/2025 0:00,1/5/2025,sleep,Amazon Ferry,boat,1,833,1/6/2025 0:00,1/6/2025,sleep,Amazon Ferry,1,match,
833,833,1/6/2025 0:00,1/6/2025,sleep,Amazon Ferry,boat,1,834,1/7/2025 0:00,1/7/2025,sleep,Amazon Ferry,1,match,
834,834,1/7/2025 0:00,1/7/2025,sleep,Amazon Ferry,boat,1,835,1/8/2025 0:00,1/8/2025,waypoint,Manaus port,1,match,
835,835,1/8/2025 0:00,1/8/2025,waypoint,Manaus port,,0,836,1/8/2025 0:01,1/8/2025,sleep,Ponta Negra Airbnb,0,not_sleep,
836,836,1/8/2025 0:01,1/8/2025,sleep,Ponta Negra Airbnb,airbnb,6,837,1/14/2025 0:00,1/14/2025,waypoint,Manaus port,6,match,
837,837,1/14/2025 0:00,1/14/2025,waypoint,Manaus port,,0,838,1/14/2025 0:01,1/14/2025,sleep,Madeira Ferry,0,not_sleep,
838,838,1/14/2025 0:01,1/14/2025,sleep,Madeira Ferry,boat,1,839,1/15/2025 0:00,1/15/2025,sleep,Madeira Ferry,1,match,
839,839,1/15/2025 0:00,1/15/2025,sleep,Madeira Ferry,boat,1,840,1/16/2025 0:00,1/16/2025,sleep,Madeira Ferry,1,match,
840,840,1/16/2025 0:00,1/16/2025,sleep,Madeira Ferry,boat,1,841,1/17/2025 0:00,1/17/2025,sleep,Madeira Ferry,1,match,
841,841,1/17/2025 0:00,1/17/2025,sleep,Madeira Ferry,boat,1,842,1/18/2025 0:00,1/18/2025,sleep,Madeira Ferry,1,match,
842,842,1/18/2025 0:00,1/18/2025,sleep,Madeira Ferry,boat,1,843,1/19/2025 0:00,1/19/2025,sleep,Madeira Ferry,1,match,
843,843,1/19/2025 0:00,1/19/2025,sleep,Madeira Ferry,boat,1,844,1/20/2025 0:00,1/20/2025,sleep,Port Porto Velho,1,match,
844,844,1/20/2025 0:00,1/20/2025,sleep,Port Porto Velho,boat,1,845,1/21/2025 0:00,1/21/2025,waypoint,Porto Velho port,1,match,
845,845,1/21/2025 0:00,1/21/2025,waypoint,Porto Velho port,,0,846,1/21/2025 0:01,1/21/2025,waypoint,Porto Velho,0,not_sleep,
846,846,1/21/2025 0:01,1/21/2025,waypoint,Porto Velho,,0,847,1/21/2025 0:03,1/21/2025,waypoint,Restaurant da Pedra,0,not_sleep,
847,847,1/21/2025 0:03,1/21/2025,waypoint,Restaurant da Pedra,,0,848,1/21/2025 0:04,1/21/2025,sleep,Restaurante Pedra,0,not_sleep,
848,848,1/21/2025 0:04,1/21/2025,sleep,Restaurante Pedra,camping,1,849,1/22/2025 0:00,1/22/2025,waypoint,Intersection to Bolivia,1,match,
849,849,1/22/2025 0:00,1/22/2025,waypoint,Intersection to Bolivia,,0,850,1/22/2025 0:02,1/22/2025,waypoint,Extrema,0,not_sleep,
850,850,1/22/2025 0:02,1/22/2025,waypoint,Extrema,,0,851,1/22/2025 0:04,1/22/2025,sleep,Extrema gas station,0,not_sleep,
851,851,1/22/2025 0:04,1/22/2025,sleep,Extrema gas station,camping,1,853,1/23/2025 0:00,1/23/2025,waypoint,Extrema gas station,1,match,
852,853,1/23/2025 0:00,1/23/2025,waypoint,Extrema gas station,,0,852,1/23/2025 0:01,1/23/2025,waypoint,Intersection to Bolivia,0,not_sleep,
853,852,1/23/2025 0:01,1/23/2025,waypoint,Intersection to Bolivia,,0,854,1/23/2025 0:02,1/23/2025,waypoint,Vista Alegre de Abuna,0,not_sleep,
854,854,1/23/2025 0:02,1/23/2025,waypoint,Vista Alegre de Abuna,,0,855,1/23/2025 0:05,1/23/2025,sleep,Vista Alegre do Abuna,0,not_sleep,
855,855,1/23/2025 0:05,1/23/2025,sleep,Vista Alegre do Abuna,camping,2,856,1/25/2025 0:00,1/25/2025,waypoint,Brasileia,2,match,
856,856,1/25/2025 0:00,1/25/2025,waypoint,Brasileia,,0,857,1/25/2025 0:02,1/25/2025,sleep,Brasileia,0,not_sleep,
857,857,1/25/2025 0:02,1/25/2025,sleep,Brasileia,camping,1,858,1/26/2025 0:00,1/26/2025,waypoint,Restaurante km 75,1,match,
858,858,1/26/2025 0:00,1/26/2025,waypoint,Restaurante km 75,,0,859,1/26/2025 0:02,1/26/2025,waypoint,Another restaurant,0,not_sleep,
859,859,1/26/2025 0:02,1/26/2025,waypoint,Another restaurant,,0,860,1/26/2025 0:04,1/26/2025,waypoint,In the middle of nowhere,0,not_sleep,
860,860,1/26/2025 0:04,1/26/2025,waypoint,In the middle of nowhere,,0,861,1/26/2025 0:06,1/26/2025,waypoint,In the middle of nowhere 2.0,0,not_sleep,
861,861,1/26/2025 0:06,1/26/2025,waypoint,In the middle of nowhere 2.0,,0,862,1/26/2025 0:07,1/26/2025,waypoint,Assis Brasil,0,not_sleep,
862,862,1/26/2025 0:07,1/26/2025,waypoint,Assis Brasil,,0,863,1/26/2025 0:08,1/26/2025,sleep,Inapari,0,not_sleep,
863,863,1/26/2025 0:08,1/26/2025,sleep,Inapari,camping,1,864,1/27/2025 0:00,1/27/2025,waypoint,Iberia,1,match,
864,864,1/27/2025 0:00,1/27/2025,waypoint,Iberia,,0,865,1/27/2025 0:01,1/27/2025,waypoint,Alerta,0,not_sleep,
865,865,1/27/2025 0:01,1/27/2025,waypoint,Alerta,,0,866,1/27/2025 0:04,1/27/2025,waypoint,Puerto Maldonado,0,not_sleep,
866,866,1/27/2025 0:04,1/27/2025,waypoint,Puerto Maldonado,,0,867,1/27/2025 0:05,1/27/2025,waypoint,Puerto Maldonado,0,not_sleep,
867,867,1/27/2025 0:05,1/27/2025,waypoint,Puerto Maldonado,,0,868,1/27/2025 0:07,1/27/2025,waypoint,Mazuko,0,not_sleep,
868,868,1/27/2025 0:07,1/27/2025,waypoint,Mazuko,,0,869,1/27/2025 0:09,1/27/2025,sleep,Mazuko,0,not_sleep,
869,869,1/27/2025 0:09,1/27/2025,sleep,Mazuko,camping,1,870,1/28/2025 0:00,1/28/2025,waypoint,Mazuko,1,match,
870,870,1/28/2025 0:00,1/28/2025,waypoint,Mazuko,,0,871,1/28/2025 0:01,1/28/2025,waypoint,Saylla,0,not_sleep,
871,871,1/28/2025 0:01,1/28/2025,waypoint,Saylla,,0,872,1/28/2025 0:03,1/28/2025,sleep,Saylla,0,not_sleep,
872,872,1/28/2025 0:03,1/28/2025,sleep,Saylla,camping,1,873,1/29/2025 0:00,1/29/2025,waypoint,Cusco,1,match,
873,873,1/29/2025 0:00,1/29/2025,waypoint,Cusco,,0,875,1/29/2025 0:02,1/29/2025,waypoint,Cusco center,0,not_sleep,
874,875,1/29/2025 0:02,1/29/2025,waypoint,Cusco center,,0,874,1/29/2025 0:03,1/29/2025,sleep,Bosque de Quenqo,0,not_sleep,
875,874,1/29/2025 0:03,1/29/2025,sleep,Bosque de Quenqo,camping,1,876,1/30/2025 0:00,1/30/2025,waypoint,Cusco,1,match,
876,876,1/30/2025 0:00,1/30/2025,waypoint,Cusco,,0,877,1/30/2025 0:02,1/30/2025,sleep,Pieros apartment,0,not_sleep,
877,877,1/30/2025 0:02,1/30/2025,sleep,Pieros apartment,house,1,878,1/31/2025 0:00,1/31/2025,sleep,Magic Cusco Hostel,1,match,
878,878,1/31/2025 0:00,1/31/2025,sleep,Magic Cusco Hostel,hostel,1,879,2/1/2025 0:00,2/1/2025,sleep,Pisac,1,match,
879,879,2/1/2025 0:00,2/1/2025,sleep,Pisac,camping,2,880,2/3/2025 0:00,2/3/2025,sleep,Cuyo Chico,2,match,
880,880,2/3/2025 0:00,2/3/2025,sleep,Cuyo Chico,camping,1,881,2/4/2025 0:00,2/4/2025,sleep,Magic Cusco Hostel,1,match,
881,881,2/4/2025 0:00,2/4/2025,sleep,Magic Cusco Hostel,hostel,2,882,2/6/2025 0:00,2/6/2025,waypoint,Poroy,2,match,
882,882,2/6/2025 0:00,2/6/2025,waypoint,Poroy,,0,883,2/6/2025 0:01,2/6/2025,waypoint,Anta,0,not_sleep,
883,883,2/6/2025 0:01,2/6/2025,waypoint,Anta,,0,884,2/6/2025 0:03,2/6/2025,sleep,Anta,0,not_sleep,
884,884,2/6/2025 0:03,2/6/2025,sleep,Anta,camping,1,885,2/7/2025 0:00,2/7/2025,waypoint,Anta,1,match,
885,885,2/7/2025 0:00,2/7/2025,waypoint,Anta,,0,886,2/7/2025 0:01,2/7/2025,waypoint,Inquillpata,0,not_sleep,
886,886,2/7/2025 0:01,2/7/2025,waypoint,Inquillpata,,0,887,2/7/2025 0:03,2/7/2025,waypoint,Outside of Abancay,0,not_sleep,
887,887,2/7/2025 0:03,2/7/2025,waypoint,Outside of Abancay,,0,888,2/7/2025 0:04,2/7/2025,waypoint,Andahuaylas,0,not_sleep,
888,888,2/7/2025 0:04,2/7/2025,waypoint,Andahuaylas,,0,889,2/7/2025 0:05,2/7/2025,sleep,Andahuaylas Mirador,0,not_sleep,
889,889,2/7/2025 0:05,2/7/2025,sleep,Andahuaylas Mirador,camping,1,890,2/8/2025 0:00,2/8/2025,waypoint,Talavera,1,match,
890,890,2/8/2025 0:00,2/8/2025,waypoint,Talavera,,0,892,2/8/2025 0:02,2/8/2025,waypoint,Talavera,0,not_sleep,
891,892,2/8/2025 0:02,2/8/2025,waypoint,Talavera,,0,891,2/8/2025 0:03,2/8/2025,waypoint,Quinta curva,0,not_sleep,
892,891,2/8/2025 0:03,2/8/2025,waypoint,Quinta curva,,0,893,2/8/2025 0:05,2/8/2025,waypoint,Santa Maria de Chicmo,0,not_sleep,
893,893,2/8/2025 0:05,2/8/2025,waypoint,Santa Maria de Chicmo,,0,894,2/8/2025 0:06,2/8/2025,waypoint,Uripa,0,not_sleep,
894,894,2/8/2025 0:06,2/8/2025,waypoint,Uripa,,0,895,2/8/2025 0:07,2/8/2025,waypoint,Chincheros,0,not_sleep,
895,895,2/8/2025 0:07,2/8/2025,waypoint,Chincheros,,0,896,2/8/2025 0:08,2/8/2025,sleep,Chincheros Cascada,0,not_sleep,
896,896,2/8/2025 0:08,2/8/2025,sleep,Chincheros Cascada,camping,1,897,2/9/2025 0:00,2/9/2025,waypoint,Chincheros,1,match,
897,897,2/9/2025 0:00,2/9/2025,waypoint,Chincheros,,0,898,2/9/2025 0:01,2/9/2025,waypoint,Ahuayro,0,not_sleep,
898,898,2/9/2025 0:01,2/9/2025,waypoint,Ahuayro,,0,899,2/9/2025 0:02,2/9/2025,waypoint,Ahuayro police checkpoint,0,not_sleep,
899,899,2/9/2025 0:02,2/9/2025,waypoint,Ahuayro police checkpoint,,0,900,2/9/2025 0:04,2/9/2025,waypoint,Ayacucho center,0,not_sleep,
900,900,2/9/2025 0:04,2/9/2025,waypoint,Ayacucho center,,0,901,2/9/2025 0:05,2/9/2025,sleep,Joshues house,0,not_sleep,
901,901,2/9/2025 0:05,2/9/2025,sleep,Joshues house,house,1,902,2/10/2025 0:00,2/10/2025,sleep,Aguas termales de Colpa,1,match,
902,902,2/10/2025 0:00,2/10/2025,sleep,Aguas termales de Colpa,camping,1,903,2/11/2025 0:00,2/11/2025,waypoint,Muyurina,1,match,
903,903,2/11/2025 0:00,2/11/2025,waypoint,Muyurina,,0,904,2/11/2025 0:02,2/11/2025,waypoint,Outside of Ayacucho,0,not_sleep,
904,904,2/11/2025 0:02,2/11/2025,waypoint,Outside of Ayacucho,,0,905,2/11/2025 0:04,2/11/2025,waypoint,La vega,0,not_sleep,
905,905,2/11/2025 0:04,2/11/2025,waypoint,La vega,,0,906,2/11/2025 0:05,2/11/2025,waypoint,Huanta,0,not_sleep,
906,906,2/11/2025 0:05,2/11/2025,waypoint,Huanta,,0,907,2/11/2025 0:06,2/11/2025,waypoint,Azangaro,0,not_sleep,
907,907,2/11/2025 0:06,2/11/2025,waypoint,Azangaro,,0,908,2/11/2025 0:07,2/11/2025,waypoint,Mayocc,0,not_sleep,
908,908,2/11/2025 0:07,2/11/2025,waypoint,Mayocc,,0,909,2/11/2025 0:08,2/11/2025,waypoint,La Esmeralda,0,not_sleep,
909,909,2/11/2025 0:08,2/11/2025,waypoint,La Esmeralda,,0,910,2/11/2025 0:09,2/11/2025,sleep,Quichuas,0,not_sleep,
910,910,2/11/2025 0:09,2/11/2025,sleep,Quichuas,camping,1,911,2/12/2025 0:00,2/12/2025,waypoint,Huancayo,1,match,
911,911,2/12/2025 0:00,2/12/2025,waypoint,Huancayo,,0,912,2/12/2025 0:01,2/12/2025,sleep,Chupaca,0,not_sleep,
912,912,2/12/2025 0:01,2/12/2025,sleep,Chupaca,couchsurfing,2,913,2/14/2025 0:00,2/14/2025,waypoint,Pilcomayo,2,match,
913,913,2/14/2025 0:00,2/14/2025,waypoint,Pilcomayo,,0,914,2/14/2025 0:01,2/14/2025,waypoint,Sicaya,0,not_sleep,
914,914,2/14/2025 0:01,2/14/2025,waypoint,Sicaya,,0,915,2/14/2025 0:03,2/14/2025,waypoint,Muquiyauyo,0,not_sleep,
915,915,2/14/2025 0:03,2/14/2025,waypoint,Muquiyauyo,,0,916,2/14/2025 0:04,2/14/2025,waypoint,Jauja,0,not_sleep,
916,916,2/14/2025 0:04,2/14/2025,waypoint,Jauja,,0,917,2/14/2025 0:05,2/14/2025,waypoint,Jauja,0,not_sleep,
917,917,2/14/2025 0:05,2/14/2025,waypoint,Jauja,,0,918,2/14/2025 0:06,2/14/2025,waypoint,Acolla,0,not_sleep,
918,918,2/14/2025 0:06,2/14/2025,waypoint,Acolla,,0,919,2/14/2025 0:07,2/14/2025,waypoint,Acolla center,0,not_sleep,
919,919,2/14/2025 0:07,2/14/2025,waypoint,Acolla center,,0,920,2/14/2025 0:09,2/14/2025,waypoint,Tarma,0,not_sleep,
920,920,2/14/2025 0:09,2/14/2025,waypoint,Tarma,,0,921,2/14/2025 0:10,2/14/2025,waypoint,Cruze,0,not_sleep,
921,921,2/14/2025 0:10,2/14/2025,waypoint,Cruze,,0,922,2/14/2025 0:11,2/14/2025,waypoint,Junin,0,not_sleep,
922,922,2/14/2025 0:11,2/14/2025,waypoint,Junin,,0,923,2/14/2025 0:12,2/14/2025,waypoint,Cerro de Pasco,0,not_sleep,
923,923,2/14/2025 0:12,2/14/2025,waypoint,Cerro de Pasco,,0,924,2/14/2025 0:13,2/14/2025,sleep,Cerro de Pasco Hotel,0,not_sleep,
924,924,2/14/2025 0:13,2/14/2025,sleep,Cerro de Pasco Hotel,hostel,1,925,2/15/2025 0:00,2/15/2025,waypoint,Outside of cerro de Pasco,1,match,
925,925,2/15/2025 0:00,2/15/2025,waypoint,Outside of cerro de Pasco,,0,926,2/15/2025 0:01,2/15/2025,waypoint,Outside of Cerro de Pasco,0,not_sleep,
926,926,2/15/2025 0:01,2/15/2025,waypoint,Outside of Cerro de Pasco,,0,927,2/15/2025 0:03,2/15/2025,waypoint,Yurajhuanca,0,not_sleep,
927,927,2/15/2025 0:03,2/15/2025,waypoint,Yurajhuanca,,0,939,2/15/2025 0:04,2/15/2025,waypoint,In the middle of nowhere,0,not_sleep,
