"leg_id","timestamp_utc","from_key","to_key","from_name","to_name","transport","route_source","route_confidence"
"755","2024-10-14 22:05:00","1728943380000","1728943500000","Barrancas","Papayal","car","arcgis","existing"
"756","2024-10-14 22:00:00","1728856920000","1728943200000","La Paz","Urumita","car","arcgis","existing"
"757","2024-10-17 22:03:00","1729202460000","1729202580000","Maracaibo","Maracaibo","bus","arcgis","existing"
"758","2024-10-22 22:01:00","1729634400000","1729634460000","Timotes","Apartaderos","truck","arcgis","existing"
"759","2024-10-22 22:03:00","1729634460000","1729634580000","Apartaderos","Muchuchies","car","arcgis","existing"
"760","2024-10-24 22:01:00","1729807200000","1729807260000","Mucuchies","Tabay","bus","arcgis","existing"
"761","2024-10-18 22:00:00","1729202580000","1729288800000","Maracaibo","Agua Viva","bus","arcgis","existing"
"762","2024-11-01 23:01:00","1730502000000","1730502060000","La Culata","First Refugio","foot","arcgis","existing"
"763","2024-11-05 23:02:00","1730847660000","1730847720000","Merida","Merida - Luis house","bus","arcgis","existing"
"764","2024-11-03 23:00:00","1730588400000","1730674800000","Cascada El duende","La Carbonera","foot","arcgis","existing"
"765","2024-11-02 23:00:00","1730502060000","1730588400000","First Refugio","Cascada El duende","foot","arcgis","existing"
"767","2024-11-05 23:01:00","1730847600000","1730847660000","Entrance hot springs","Merida","car","arcgis","existing"
"768","2024-11-04 23:00:00","1730674800000","1730761200000","La Carbonera","Aguas termales Musuy","foot","arcgis","existing"
"769","2024-11-05 23:00:00","1730761200000","1730847600000","Aguas termales Musuy","Entrance hot springs","foot","arcgis","existing"
"770","2024-11-14 23:04:00","1731625380000","1731625440000","Aguas termales entrance","Aguas termales","foot","arcgis","existing"
"771","2024-11-14 23:00:00","1731538920000","1731625200000","Parque Alberto Carnevalli","Mucuchies","car","arcgis","existing"
"772","2024-11-14 23:03:00","1731625260000","1731625380000","Way to agua termales","Aguas termales entrance","car","arcgis","existing"
"773","2024-11-15 23:00:00","1731625440000","1731711600000","Aguas termales","Aguas termales entrance","foot","arcgis","existing"
"774","2024-11-15 23:06:00","1731711840000","1731711960000","Mucuchies","Santo Domingo","car","arcgis","existing"
"775","2024-11-14 23:01:00","1731625200000","1731625260000","Mucuchies","Way to agua termales","car","arcgis","existing"
"776","2024-11-15 23:04:00","1731711660000","1731711840000","Via to Mucuchies","Mucuchies","car","arcgis","existing"
"777","2024-11-15 23:07:00","1731711960000","1731712020000","Santo Domingo","Santo Domingo El Cerrito","foot","arcgis","existing"
"778","2024-11-13 23:00:00","1730847720000","1731538800000","Merida - Luis house","Merida la vuelta","car","arcgis","existing"
"779","2024-11-15 23:01:00","1731711600000","1731711660000","Aguas termales entrance","Via to Mucuchies","car","arcgis","existing"
"780","2024-11-13 23:01:00","1731538800000","1731538860000","Merida la vuelta","Tabay","car","arcgis","existing"
"781","2024-11-13 23:02:00","1731538860000","1731538920000","Tabay","Parque Alberto Carnevalli","car","arcgis","existing"
"782","2024-11-26 23:00:00","1731970920000","1732662000000","Choroni - Tipire","Choroni","foot","arcgis","existing"
"783","2024-11-18 23:02:00","1731970800000","1731970920000","Choroni","Choroni - Tipire","foot","arcgis","existing"
"784","2024-11-18 23:00:00","1731884640000","1731970800000","Maracay Bomberos","Choroni","car","arcgis","existing"
"785","2024-11-17 23:04:00","1731884401000","1731884640000","Maracay","Maracay Bomberos","foot","arcgis","existing"
"786","2024-11-17 23:00:01","1731884400000","1731884401000","Santp Domingo","Maracay","car","arcgis","existing"
"787","2024-11-27 23:01:00","1732748400000","1732748460000","Choroni","Choroni - Tipire","foot","arcgis","existing"
"788","2024-11-29 23:00:00","1732748460000","1732921200000","Choroni - Tipire","Cuyagua","train","arcgis","existing"
"789","2024-11-17 23:00:00","1731712020000","1731884400000","Santo Domingo El Cerrito","Santp Domingo","foot","arcgis","existing"
"790","2024-12-09 23:00:00","1732921200000","1733785200000","Cuyagua","Maracay Terminal","car","arcgis","existing"
"791","2024-12-12 23:03:00","1734044460000","1734044580000","Maracay Terminal","Maracay Hotel Las Americas","foot","arcgis","existing"
"792","2024-12-12 23:01:00","1734044400000","1734044460000","Valencia Terminal","Maracay Terminal","bus","arcgis","existing"
"793","2024-12-14 23:02:00","1734217200000","1734217320000","Maracay","Las Tejeras","car","arcgis","existing"
"794","2024-12-14 23:00:00","1734044580000","1734217200000","Maracay Hotel Las Americas","Maracay","bus","arcgis","existing"
"795","2024-12-12 23:00:00","1733785380000","1734044400000","Valencia","Valencia Terminal","taxi","arcgis","existing"
"796","2024-12-09 23:01:00","1733785200000","1733785260000","Maracay Terminal","Valencia Terminal","bus","arcgis","existing"
"797","2024-12-15 23:00:00","1734217380000","1734303600000","La Victoria","La Victoria","foot","arcgis","existing"
"798","2024-12-16 23:00:00","1734303600000","1734390000000","La Victoria","La Victoria","foot","arcgis","existing"
"799","2024-12-16 23:03:00","1734390060000","1734390180000","Caracas","Caracas","bus","arcgis","existing"
"800","2024-12-09 23:03:00","1733785260000","1733785380000","Valencia Terminal","Valencia","taxi","arcgis","existing"
"801","2024-12-16 23:01:00","1734390000000","1734390060000","La Victoria","Caracas","car","arcgis","existing"
"802","2024-12-14 23:03:00","1734217321000","1734217380000","La Victoria Center","La Victoria","foot","arcgis","existing"
"803","2024-12-14 23:02:01","1734217320000","1734217321000","Las Tejeras","La Victoria Center","bus","arcgis","existing"
"804","2024-12-23 23:01:00","1734994800000","1734994860000","Caracas Airport","Medellin Airport","plane","arcgis","existing"
"805","2024-12-23 23:00:00","1734390180000","1734994800000","Caracas","Caracas Airport","taxi","arcgis","existing"
"806","2024-12-24 09:04:00","1734994860000","1735031040000","Medellin Airport","Medellin Aeropuerto","foot","arcgis","existing"
"807","2024-12-24 23:01:00","1735081200000","1735081260000","Medellin airport","Bogota airport","plane","arcgis","existing"
"808","2024-12-24 23:00:00","1735031040000","1735081200000","Medellin Aeropuerto","Medellin airport","foot","arcgis","existing"
"809","2024-12-24 23:03:00","1735081260000","1735081380000","Bogota airport","Bogota","car","arcgis","existing"
"810","2024-12-24 23:05:00","1735081380000","1735081500000","Bogota","Bogota Santiagos apartment","foot","arcgis","existing"
"811","2024-12-29 23:00:00","1735426800000","1735513200000","Jorges Apartment","Gun Glub Hotel","bus","arcgis","existing"
"812","2024-12-28 23:00:00","1735081500000","1735426800000","Bogota Santiagos apartment","Jorges Apartment","bus","arcgis","existing"
"813","2025-01-01 23:03:00","1735772460000","1735772580000","Leticia airport","Tambo Hostel","foot","arcgis","existing"
"814","2025-01-01 23:00:00","1735513200000","1735772400000","Gun Glub Hotel","Bogota airport","taxi","arcgis","existing"
"815","2025-01-02 23:00:00","1735772580000","1735858800000","Tambo Hostel","Apartment of Thiago","car","arcgis","existing"
"816","2025-01-03 23:00:00","1735858800000","1735945200000","Apartment of Thiago","Tabatinga port","car","arcgis","existing"
"817","2025-01-01 23:01:00","1735772400000","1735772460000","Bogota airport","Leticia airport","plane","arcgis","existing"
"818","2025-01-03 23:01:00","1735945200000","1735945260000","Tabatinga port","Amazonas Ferry","ferry","arcgis","existing"
"819","2025-01-05 23:00:00","1736031600000","1736118000000","Amazon Ferry","Amazon Ferry","ferry","arcgis","existing"
"820","2025-01-04 23:00:00","1735945260000","1736031600000","Amazonas Ferry","Amazon Ferry","ferry","arcgis","existing"
"821","2025-01-06 23:00:00","1736118000000","1736204400000","Amazon Ferry","Amazon Ferry","ferry","arcgis","existing"
"822","2025-01-07 23:00:00","1736204400000","1736290800000","Amazon Ferry","Manaus port","ferry","arcgis","existing"
"823","2025-01-07 23:01:00","1736290800000","1736290860000","Manaus port","Ponta Negra Airbnb","bus","arcgis","existing"
"824","2025-01-18 23:00:00","1737154800000","1737241200000","Madeira Ferry","Madeira Ferry","ferry","arcgis","existing"
"825","2025-01-16 23:00:00","1736982000000","1737068400000","Madeira Ferry","Madeira Ferry","ferry","arcgis","existing"
"826","2025-01-14 23:00:00","1736809260000","1736895600000","Madeira Ferry","Madeira Ferry","ferry","arcgis","existing"
"827","2025-01-19 23:00:00","1737241200000","1737327600000","Madeira Ferry","Port Porto Velho","ferry","arcgis","existing"
"828","2025-01-15 23:00:00","1736895600000","1736982000000","Madeira Ferry","Madeira Ferry","ferry","arcgis","existing"
"829","2025-01-13 23:01:00","1736809200000","1736809260000","Manaus port","Madeira Ferry","ferry","arcgis","existing"
"830","2025-01-13 23:00:00","1736290860000","1736809200000","Ponta Negra Airbnb","Manaus port","bus","arcgis","existing"
"831","2025-01-20 23:00:00","1737327600000","1737414000000","Port Porto Velho","Porto Velho port","foot","arcgis","existing"
"832","2025-01-17 23:00:00","1737068400000","1737154800000","Madeira Ferry","Madeira Ferry","ferry","arcgis","existing"
"833","2025-01-22 23:01:00","1737586800000","1737586860000","Extrema gas station","Intersection to Bolivia","bus","arcgis","existing"
"834","2025-01-20 23:03:00","1737414060000","1737414180000","Porto Velho","Restaurant da Pedra","car","arcgis","existing"
"835","2025-01-21 23:00:00","1737414240000","1737500400000","Restaurante Pedra","Intersection to Bolivia","truck","arcgis","existing"
"836","2025-01-21 23:02:00","1737500400000","1737500520000","Intersection to Bolivia","Extrema","truck","arcgis","existing"
"837","2025-01-20 23:04:00","1737414180000","1737414240000","Restaurant da Pedra","Restaurante Pedra","foot","arcgis","existing"
"838","2025-01-22 23:00:00","1737500640000","1737586800000","Extrema gas station","Extrema gas station","foot","arcgis","existing"
"839","2025-01-20 23:01:00","1737414000000","1737414060000","Porto Velho port","Porto Velho","car","arcgis","existing"
"840","2025-01-21 23:04:00","1737500520000","1737500640000","Extrema","Extrema gas station","foot","arcgis","existing"
"841","2025-01-22 23:02:00","1737586860000","1737586920000","Intersection to Bolivia","Vista Alegre de Abuna","car","arcgis","existing"
"842","2025-01-24 23:02:00","1737759600000","1737759720000","Brasileia","Brasileia","foot","arcgis","existing"
"843","2025-01-22 23:05:00","1737586920000","1737587100000","Vista Alegre de Abuna","Vista Alegre do Abuna","foot","arcgis","existing"
"844","2025-01-24 23:00:00","1737587100000","1737759600000","Vista Alegre do Abuna","Brasileia","car","arcgis","existing"
"845","2025-01-25 23:00:00","1737759720000","1737846000000","Brasileia","Restaurante km 75","car","arcgis","existing"
"846","2025-01-25 23:02:00","1737846000000","1737846120000","Restaurante km 75","Another restaurant","car","arcgis","existing"
"847","2025-01-25 23:04:00","1737846120000","1737846240000","Another restaurant","In the middle of nowhere","truck","arcgis","existing"
"848","2025-01-25 23:07:00","1737846360000","1737846420000","In the middle of nowhere 2.0","Assis Brasil","car","arcgis","existing"
"849","2025-01-25 23:08:00","1737846420000","1737846480000","Assis Brasil","Inapari","foot","arcgis","existing"
"850","2025-01-25 23:06:00","1737846240000","1737846360000","In the middle of nowhere","In the middle of nowhere 2.0","car","arcgis","existing"
"851","2025-01-26 23:05:00","1737932640000","1737932700000","Puerto Maldonado","Puerto Maldonado","taxi","arcgis","existing"
"852","2025-01-26 23:07:00","1737932700000","1737932820000","Puerto Maldonado","Mazuko","car","arcgis","existing"
"853","2025-01-26 23:09:00","1737932820000","1737932940000","Mazuko","Mazuko","foot","arcgis","existing"
"854","2025-01-26 23:01:00","1737932400000","1737932460000","Iberia","Alerta","car","arcgis","existing"
"855","2025-01-30 23:00:00","1738191720000","1738278000000","Pieros apartment","Magic Cusco Hostel","bus","arcgis","existing"
"856","2025-01-31 23:00:00","1738278000000","1738364400000","Magic Cusco Hostel","Pisac","bus","arcgis","existing"
"857","2025-01-26 23:00:00","1737846480000","1737932400000","Inapari","Iberia","car","arcgis","existing"
"858","2025-01-29 23:02:00","1738191600000","1738191720000","Cusco","Pieros apartment","bus","arcgis","existing"
"859","2025-01-28 23:03:00","1738105320000","1738105380000","Cusco center","Bosque de Quenqo","taxi","arcgis","existing"
"860","2025-01-28 23:02:00","1738105200000","1738105320000","Cusco","Cusco center","foot","arcgis","existing"
"861","2025-01-27 23:00:00","1737932940000","1738018800000","Mazuko","Mazuko","foot","arcgis","existing"
"862","2025-01-29 23:00:00","1738105380000","1738191600000","Bosque de Quenqo","Cusco","car","arcgis","existing"
"863","2025-01-28 23:00:00","1738018980000","1738105200000","Saylla","Cusco","car","arcgis","existing"
"864","2025-01-27 23:03:00","1738018860000","1738018980000","Saylla","Saylla","foot","arcgis","existing"
"865","2025-01-27 23:01:00","1738018800000","1738018860000","Mazuko","Saylla","car","arcgis","existing"
"866","2025-01-26 23:04:00","1737932460000","1737932640000","Alerta","Puerto Maldonado","car","arcgis","existing"
"867","2025-02-02 23:00:00","1738364400000","1738537200000","Pisac","Cuyo Chico","foot","arcgis","existing"
"868","2025-02-05 23:03:00","1738796460000","1738796580000","Anta","Anta","foot","arcgis","existing"
"869","2025-02-06 23:01:00","1738882800000","1738882860000","Anta","Inquillpata","car","arcgis","existing"
"870","2025-02-06 23:00:00","1738796580000","1738882800000","Anta","Anta","foot","arcgis","existing"
"871","2025-02-05 23:01:00","1738796400000","1738796460000","Poroy","Anta","truck","arcgis","existing"
"872","2025-02-05 23:00:00","1738623600000","1738796400000","Magic Cusco Hostel","Poroy","bus","arcgis","existing"
"873","2025-02-06 23:05:00","1738883040000","1738883100000","Andahuaylas","Andahuaylas Mirador","taxi","arcgis","existing"
"874","2025-02-03 23:00:00","1738537200000","1738623600000","Cuyo Chico","Magic Cusco Hostel","bus","arcgis","existing"
"875","2025-02-06 23:03:00","1738882860000","1738882980000","Inquillpata","Outside of Abancay","car","arcgis","existing"
"876","2025-02-06 23:04:00","1738882980000","1738883040000","Outside of Abancay","Andahuaylas","car","arcgis","existing"
"877","2025-02-07 23:02:00","1738969200000","1738969320000","Talavera","Talavera","car","arcgis","existing"
"878","2025-02-07 23:08:00","1738969620000","1738969680000","Chincheros","Chincheros Cascada","car","arcgis","existing"
"879","2025-02-07 23:00:00","1738883100000","1738969200000","Andahuaylas Mirador","Talavera","taxi","arcgis","existing"
"880","2025-02-07 23:06:00","1738969500000","1738969560000","Santa Maria de Chicmo","Uripa","car","arcgis","existing"
"881","2025-02-07 23:03:00","1738969320000","1738969380000","Talavera","Quinta curva","car","arcgis","existing"
"882","2025-02-08 23:00:00","1738969680000","1739055600000","Chincheros Cascada","Chincheros","car","arcgis","existing"
"883","2025-02-07 23:05:00","1738969380000","1738969500000","Quinta curva","Santa Maria de Chicmo","car","arcgis","existing"
"884","2025-02-07 23:07:00","1738969560000","1738969620000","Uripa","Chincheros","car","arcgis","existing"
"885","2025-02-08 23:02:00","1739055660000","1739055720000","Ahuayro","Ahuayro police checkpoint","foot","arcgis","existing"
"886","2025-02-08 23:05:00","1739055840000","1739055900000","Ayacucho center","Joshues house","taxi","arcgis","existing"
"887","2025-02-11 23:01:00","1739314800000","1739314860000","Huancayo","Chupaca","bus","arcgis","existing"
"888","2025-02-08 23:01:00","1739055600000","1739055660000","Chincheros","Ahuayro","truck","arcgis","existing"
"889","2025-02-08 23:04:00","1739055720000","1739055840000","Ahuayro police checkpoint","Ayacucho center","car","arcgis","existing"
"890","2025-02-10 23:07:00","1739228760000","1739228820000","Azangaro","Mayocc","car","arcgis","existing"
"891","2025-02-10 23:08:00","1739228820000","1739228880000","Mayocc","La Esmeralda","car","arcgis","existing"
"892","2025-02-10 23:02:00","1739228400000","1739228520000","Muyurina","Outside of Ayacucho","car","arcgis","existing"
"893","2025-02-10 23:06:00","1739228700000","1739228760000","Huanta","Azangaro","truck","arcgis","existing"
"894","2025-02-10 23:09:00","1739228880000","1739228940000","La Esmeralda","Quichuas","car","arcgis","existing"
"895","2025-02-09 23:00:00","1739055900000","1739142000000","Joshues house","Aguas termales de Colpa","bus","arcgis","existing"
"896","2025-02-10 23:00:00","1739142000000","1739228400000","Aguas termales de Colpa","Muyurina","bus","arcgis","existing"
